"name.interviewer","village","type.respondent","sex","ethnicity","dob","animal","score","X_id","comm.type","category","number"
"Dominic","Butatong","Market","Male","Boki",1965,"Blue duiker",10,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Cameroon red-eared monkey",8,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Carp",10,185099354,"Border","Fish",1
"Dominic","Butatong","Market","Male","Boki",1965,"Catfish",10,185099354,"Border","Fish",1
"Dominic","Butatong","Market","Male","Boki",1965,"Central African rock python",10,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Chicken",10,185099354,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Chicken egg",10,185099354,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Chimpanzee",9,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Common periwinkle",9,185099354,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1965,"Cusimanses",10,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Dog",10,185099354,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Freshwater crab",10,185099354,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1965,"Freshwater shrimps",10,185099354,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1965,"Gaboon viper",10,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Crested genet",8,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Giant land snail",8,185099354,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1965,"Giant pouched rat",10,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Goat",10,185099354,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Greater cane rat",10,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Bushbuck",8,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Helmeted guineafowl",10,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Hornbills",10,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Lobsters",9,185099354,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1965,"Mambas",8,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Mona monkey",9,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Nile monitor",10,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Ogilby's duiker",8,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Pork",9,185099354,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Preuss's monkey",6,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Red river hog",10,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Red-capped mangabey",7,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Squirrels",10,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Stock fish",10,185099354,"Border","Fish",1
"Dominic","Butatong","Market","Male","Boki",1965,"Tortoises",10,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Turacos",10,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Turkey",10,185099354,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"Water chevrotain",10,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1965,"West African mackerel",8,185099354,"Border","Fish",1
"Dominic","Butatong","Market","Male","Boki",1965,"White-bellied pangolin",10,185099354,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"African brush-tailed porcupine",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"African buffalo",1,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"African civet",3,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"African palm civet",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Slender-snouted crocodile",3,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Aquatic snail",10,185099364,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1983,"Bats",9,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Bates' pygmy antelope",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Bay duiker",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Beef",7,185099364,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Black-bellied pangolin",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Blue duiker",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Cameroon red-eared monkey",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Carp",10,185099364,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1983,"Catfish",10,185099364,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1983,"Central African rock python",9,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Chicken",8,185099364,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Chicken egg",10,185099364,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Cobra",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Common periwinkle",7,185099364,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1983,"Crested mona monkey",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Cusimanses",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Dog",9,185099364,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Anchovy",10,185099364,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1983,"Freshwater crab",8,185099364,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1983,"Gaboon viper",7,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Crested genet",2,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Giant land snail",10,185099364,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1983,"Giant pouched rat",9,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Goat",10,185099364,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Greater cane rat",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Bushbuck",1,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Hawks and kites",3,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Hornbills",3,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Mambas",9,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Nile monitor",9,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Ogilby's duiker",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Pork",1,185099364,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Preuss's monkey",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Preuss's red colobus",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Red river hog",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Red-capped mangabey",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Squirrels",3,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Stock fish",7,185099364,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1983,"Termite",8,185099364,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1983,"Tortoises",8,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Turacos",3,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Turkey",2,185099364,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Turtles",3,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"Water chevrotain",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1983,"West African mackerel",10,185099364,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1983,"White-bellied pangolin",10,185099364,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"African brush-tailed porcupine",10,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"African civet",7,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"African dwarf crocodile",10,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"African palm civet",10,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Slender-snouted crocodile",10,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Aquatic snail",10,185099378,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1987,"Ball python",10,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Bats",8,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Bates' pygmy antelope",6,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Bay duiker",6,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Beef",3,185099378,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Black-bellied pangolin",10,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Blue duiker",9,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Cameroon red-eared monkey",10,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Carp",10,185099378,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1987,"Catfish",9,185099378,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1987,"Central African rock python",10,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Chicken",8,185099378,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Chicken egg",6,185099378,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Common periwinkle",10,185099378,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1987,"Cusimanses",7,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Anchovy",3,185099378,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1987,"Freshwater crab",9,185099378,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1987,"Freshwater shrimps",10,185099378,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1987,"Gaboon viper",10,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Galagos",9,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Crested genet",7,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Giant land snail",10,185099378,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1987,"Goat",3,185099378,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Greater cane rat",9,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Bushbuck",7,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Helmeted guineafowl",9,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Hornbills",8,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Lobsters",10,185099378,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1987,"Mona monkey",10,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Nile monitor",10,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Ogilby's duiker",8,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Pigeons",9,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Pork",6,185099378,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Potto",10,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Red river hog",10,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Squirrels",10,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Stock fish",3,185099378,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1987,"Turacos",8,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Turkey",8,185099378,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Turtles",3,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"Water chevrotain",7,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1987,"West African mackerel",3,185099378,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1987,"White-bellied pangolin",10,185099378,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"African brush-tailed porcupine",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"African civet",9,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"African dwarf crocodile",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"African elephant",1,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Slender-snouted crocodile",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Aquatic snail",10,185099390,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1965,"Ball python",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Bats",1,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Bates' pygmy antelope",7,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Bay duiker",7,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Beef",6,185099390,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Black-bellied pangolin",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Blue duiker",7,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Cameroon red-eared monkey",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Carp",8,185099390,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1965,"Catfish",8,185099390,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1965,"Central African rock python",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Chicken",1,185099390,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Chicken egg",8,185099390,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Chimpanzee",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Cobra",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Common periwinkle",10,185099390,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1965,"Cross River gorilla",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Cusimanses",9,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Anchovy",1,185099390,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1965,"Freshwater crab",5,185099390,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1965,"Freshwater shrimps",10,185099390,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1965,"Gaboon viper",1,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Galagos",6,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Crested genet",8,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Giant land snail",10,185099390,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1965,"Goat",6,185099390,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Greater cane rat",5,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Bushbuck",3,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Helmeted guineafowl",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Hornbills",1,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Lobsters",10,185099390,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1965,"Mambas",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Mona monkey",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Nile monitor",1,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Ogilby's duiker",1,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Potto",1,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Preuss's monkey",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Putty-nosed monkey",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Rabbits",2,185099390,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Red river hog",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Red-capped mangabey",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Shrews",2,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Otters",5,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Squirrels",9,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Stock fish",1,185099390,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1965,"Tortoises",1,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Turacos",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Turtles",1,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"Water chevrotain",9,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1965,"West African mackerel",1,185099390,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1965,"White-bellied pangolin",10,185099390,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"African brush-tailed porcupine",10,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"African buffalo",6,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"African civet",4,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Slender-snouted crocodile",8,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Aquatic snail",7,185099402,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1973,"Bats",8,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Bates' pygmy antelope",6,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Bay duiker",8,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Beef",6,185099402,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Black guineafowl",8,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Black-bellied pangolin",9,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Blue duiker",6,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Bushfowls",8,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Carp",10,185099402,"Border","Fish",1
"Dominic","Butatong","Market","Male","Boki",1973,"Catfish",10,185099402,"Border","Fish",1
"Dominic","Butatong","Market","Male","Boki",1973,"Chicken",10,185099402,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Chicken egg",10,185099402,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Common periwinkle",9,185099402,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1973,"Cross River gorilla",3,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Crested mona monkey",2,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Anchovy",10,185099402,"Border","Fish",1
"Dominic","Butatong","Market","Male","Boki",1973,"Drill",2,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Duck",10,185099402,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Eagle",8,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Freshwater crab",10,185099402,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1973,"Freshwater shrimps",5,185099402,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1973,"Gaboon viper",2,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Galagos",2,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Crested genet",2,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Giant land snail",9,185099402,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1973,"Giant pouched rat",10,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Goat",6,185099402,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Greater cane rat",1,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Bushbuck",6,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Helmeted guineafowl",2,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Hornbills",8,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Lobsters",9,185099402,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1973,"Mambas",5,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Ogilby's duiker",6,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Owls",8,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Pork",9,185099402,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Potto",2,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Preuss's red colobus",2,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Red river hog",7,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Red-capped mangabey",4,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Sheep",6,185099402,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Sitatunga",6,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Squirrels",2,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Stock fish",10,185099402,"Border","Fish",1
"Dominic","Butatong","Market","Male","Boki",1973,"Termite",5,185099402,"Border","Invertebrate",1
"Dominic","Butatong","Market","Male","Boki",1973,"Tilapia",10,185099402,"Border","Fish",1
"Dominic","Butatong","Market","Male","Boki",1973,"Tortoises",2,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Turacos",4,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Turkey",8,185099402,"Border","Domestic meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Turtles",10,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"Water chevrotain",1,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Male","Boki",1973,"West African mackerel",10,185099402,"Border","Fish",1
"Dominic","Butatong","Market","Male","Boki",1973,"White-bellied pangolin",9,185099402,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1994,"Bates' pygmy antelope",6,185099414,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1994,"Bay duiker",6,185099414,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1994,"Beef",6,185099414,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1994,"Black-bellied pangolin",5,185099414,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1994,"Blue duiker",4,185099414,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1994,"Catfish",6,185099414,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1994,"Chicken",8,185099414,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1994,"Chicken egg",5,185099414,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1994,"Common periwinkle",3,185099414,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1994,"Anchovy",1,185099414,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1994,"Freshwater shrimps",9,185099414,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1994,"Giant land snail",5,185099414,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1994,"Giant pouched rat",6,185099414,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1994,"Goat",5,185099414,"Border","Domestic meat",1
"Dominic","Butatong","Market","Female","Boki",1994,"Greater cane rat",9,185099414,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1994,"Bushbuck",5,185099414,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1994,"Helmeted guineafowl",6,185099414,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1994,"Lobsters",4,185099414,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1994,"Red river hog",7,185099414,"Border","Wild meat",1
"Dominic","Butatong","Market","Female","Boki",1994,"Stock fish",5,185099414,"Border","Fish",1
"Dominic","Butatong","Market","Female","Boki",1994,"Termite",3,185099414,"Border","Invertebrate",1
"Dominic","Butatong","Market","Female","Boki",1994,"West African mackerel",5,185099414,"Border","Fish",1
"Dominic","Butatong","Market","Female","Igbo",1978,"African brush-tailed porcupine",10,185099424,"Border","Wild meat",1
